row_idx,description,review,desc_S01_score,rev_S01_score,desc_S02_score,rev_S02_score,desc_S03_score,rev_S03_score,desc_S04_score,rev_S04_score,desc_S05_score,rev_S05_score,desc_S06_score,rev_S06_score,desc_S07_score,rev_S07_score,desc_S08_score,rev_S08_score,desc_S09_score,rev_S09_score,desc_S10_score,rev_S10_score
10278,"Spectacular Modern two bedroom apartment in Downtown Albany's Historic Mansion District across the Governors mansion. Perfect for traveling professionals and/or families. 3 minute walk to The NYS Museum, Empire State Plaza, many local restaurants, The Capital , the MVP Arena, The legislative Office building, The Cathedral & Lark Street. A 3 minute drive to Albany Medical Center, Albany Law School & The VA Hospital.Exceptionally quiet street. If traveling with family, lots of nearby Playgrounds.",A beautiful spot to be at. Very clean and put together. So much space inside I loved it. Johnny gave clear instructions on how to get inside. Was very responsive to any questions or concerns.,0.5,0.5,0.8,0.8,0.5,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5
13301,"Welcome to our newly renovated one-bedroom apartment located on the second floor, just minutes away from Albany Med and Saint Peters, walking distance from neighborhood park. Easy access to state offices and MVP arena all within minutes distance. The neighborhood is brimming with restaurants and bars, making it one of the most desired areas in Albany. Perfect for both short-term and long term visits. Our apartment offers comfort and convenience in an ideal location.","🌟Airbnb Review: A Homely Haven with Thoughtful Touches🌟 Staying at this Airbnb was like finding a serene escape with all the warmth and comfort of your own home. From the moment we walked in, the inviting aroma set a delightful tone for our stay. It smelled so homely—like a gentle embrace that promised a relaxing experience. The space itself was immaculately clean and matched the pictures perfectly, if not surpassing them. It boasted surprising spaciousness that allowed us to move freely and settle in perfectly. But what truly set this place apart were the thoughtful touches. Every detail was carefully curated to add a personal, heartfelt vibe that made our stay all the more special. The host excelled with their responsiveness, ensuring that our needs and questions were swiftly addressed, which added significant comfort to our trip. Accessing the apartment was seamless, making arrival and departure as stress-free as possible. Overall, this Airbnb was an absolute pleasure.",0.5,0.8,0.8,0.8,0.5,0.7,0.8,0.7,0.5,0.6,0.8,0.7,0.8,0.8,0.5,0.6,0.7,0.7,0.6,0.7
10027,"BEAUTIFULLY renovated and stylish apartment with CHARACTER in a brownstone building. PRIME location in the heart of downtown Albany, minutes from highway and walking distance to popular restaurants, and pubs.   Local attractions including The Egg, Empire State Plaza and Palace Theatre are less than 5 minutes away. 4K Smart TV with Netflix, stocked kitchen & bathroom, high speed internet ready for you to use!   Tenant permit street parking available. Available for long term stays!","The place was extremely clean, however the TV did not work. I had to buy a firestick, because for some reason it only let me sign into Netflix or prime (which I have) but no shows of mine are on right now and I rented the place with my fiance so we could have alone Time inside for the weekend watching movies and hanging out. Also, the fridge was extremely weird - the door is on the wrong side and it’s like connected to the table so it’s hard to open. The bed was also in a weird place, we had to move it over slightly or it would have been awkward for my boyfriend to sleep or get up in the middle of the night. Also, the dryer didn’t work well - my clothes took forever to dry and not be wrinkled and the washer was confusing to use - but these are small things in general. Overall, the place was clean and in a nice location which matters most but there was just some hiccups along the way.",0.5,0.8,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.5,0.7,0.5,0.6,0.6
7603,"Spend your visit in Albany in our amazingly beautiful place! The house has just been renovated. Every room has its own separate bathroom. The house is conveniently located near the downtown as well as Saint Rose College. The parking lot is also provided. There are many restaurants, pubs and local attractions within reach.","Peter's home had no issues inside or outside. I see no reason not to stay in this environment or place. You only need to get your own groceries, but other than that, the place felt like a mansion that you can bond with whoever you stay with. I think I enjoyed the balconys more than anything. 5 out of 5 personality as well.",0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5
11198,"This amazing home is at the first floor of a newly renovated historic duplex, and will give you all the comforts of home! Tastefully decorated with everything you need and then some!!  -> Grab-N-Go items (Coffee, Tea, Light Snacks) -> Smart LED Tvs in every room  -> NordicTrack bicycle -> Smart locks with keyless entry -> Fast wireless WiFi -> Queen beds with premium mattresses & pillow covers -> Fully equipped + utensil stocked kitchen + Keurig Coffee  -> Full size washer/dryer Enjoy your stay!","One of the best airbnb’s we've stayed at. Super clean, modern, and comfortable. Super comfortable bed and couch. We are grad students so snacks were such a plus. Host responded quickly and was very accommodating. Looking forward to being back!",0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8
10547,"Newly renovated one bedroom, loft style apartment. Centrally located in the Mansion neighborhood in albany. Huge spacious open layout with walk in closet. Big screen tvs, with super fast internet (400 mps). On-site laundry, with locked off street parking. Spectacular views of downtown Albany. Walking distance to empire state plaza, the egg, times union, and excellent bars, restaurants, and delis. Great value for anyone staying in albany long or short term.","I stayed at the apartment for about 6 weeks . It was very peaceful, which was exactly what I needed. The apartment is as described and looks exactly as the pictures. Michael was very responsive and went above and beyond for me. Thank you for everything Michael!",0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8
6518,"BOOK this 3rd floor studio loft in a renovated historic two-century-old building in a quiet neighborhood of Albany's Pastures. Great location near Albany Medical Center, MVP Arena, Empire State Plaza, Library, Lark Street, State Offices, courts; easy access to local & regional bus routes and highways (I-787, I-90 & I-87).  Queen bed + twin bed + futon Up to 4 NON-SMOKING guests Toiletries included  Save & BOOK this unit today! Message me anytime. Hope to welcome you soon!  -Earl","Bad neighborhood, worse host. Located in a sketchy part of town, the apartment is old and unclean. The shower water doesn’t get hot! And when I complained, Angela said she will come fix it the next day and never showed up or even reached out.  So I shortened my stay and asked them for a late checkout for 5pm because my work ends at 5pm. Earl said it’s fine as long as I pack all my stuff and leave it in a corner. So I did, and left my food packed and ready to go in the fridge. The next morning Angela messaged me very rudely saying that she didn’t authorize me to leave food in the fridge and I should’ve left my bag outside the unit… when I came to pick up my stuff at 5pm they had changed the front door code, I was stuck outside unable to get my stuff for 20mins. Had to call Airbnb. Horrible experience. Wish they would let me upload pictures.",0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2
13662,- No pets - No smoking or vaping - No parties or events - Directly across from Albany Academy - 1 mile from Albany Medical Center - 5.3 miles from UAlbany - Under 2 miles from Washington Park & Empire State Plaza - Just over 2 miles from The Egg & MVP Arena - Take a day trip to Lake George or Saratoga Springs! - King sized bed - Two spacious living rooms - Fully equipped kitchen - High-speed WiFi - Private parking,"Stephanie's place was perfect for our first time in Albany. It was in a quiet neighborhood, allowing us to relax after a day of exploring. The place had great privacy, it almost felt like we had no neighbors.  We checked in late at night without any issues. The self-check-in process was smooth, and Stephanie was very responsive. The home was spacious, extremely clean, and clutter-free. Everything seemed brand new. The kitchen had all the necessary utensils to cook but we decided to order from Uber Eats as there were so many food options available.  Honestly, it was a perfect getaway, and we couldn't have asked for a better stay. Definitely recommend this vacation home!",0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.8,0.5,0.5,0.5,0.5
13501,"Welcome to this charming room in Albany completely remodeled to the studs in '21! Centrally located in the peaceful Pine Hill neighborhood. It's walking distance to restaurants, bars, grocery store & historic Washington Park. 2 mi to SUNY and 1 mi to Albany Medical. Great for couples, traveling nurse, business professionals. Street parking available in front of the house. Your room is smart TV equipped with live cable for watching all your guilty pleasures, so feel free to bring your own login !",The entire place was super clean and quiet neighborhood. Elhadj was always responsive! The internet connection was stable and a nice touch was the TV with live sports. I had a pleasant experience and will stay there again.,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
8709,"BEAUTIFULLY renovated apartment with CHARACTER in a historic building. This is a ground floor unit with direct fenced backyard access and a private patio! Ideal for pet owners! 4K Smart TV with Netflix, and high speed internet ready for you to use! This property comes with a fully stocked kitchen, in unit washer/dryer, free resident lot parking, and a fenced shared backyard with bbq for guests to enjoy.",Linda was fast to respond every time I reached out. I requested unscented cleaners be used and when we arrived the place was sparkling clean and unscented which I really appreciated. Great bed and washer/dryer!,0.8,0.8,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5
8914,1 bedroom with high ceiling and natural light. Fully stocked kitchen with complimentary Netflix. Centrally located in South End of Albany in converted school. Great value with off street parking included,"Diana's place was comfortable, clean and easy to get to. You get a private parking space just for you, which is a boon to me in such city dwellings (as opposed to street parking). Diana was also very communicative and made sure I was prepared for check in. I was attending a local concert at MVP Arena - was easily within walking distance. Bed was plenty comfortable! Thanks Diana for making my stay in Albany everything I wanted it to be!",0.8,0.8,0.5,0.5,0.5,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5
8675,"Cozy first floor 2-Bedroom located in a Pre-war building. Unit offers hardwood floors, well equipped bedrooms, bathrooms and kitchen.  Only a 10 min walk to fabulous cafe and restaurants on Madison Avenue.  Everything you've been looking forward right at your finger tips.   >Nearby ○ 3 Min to Saint Rose  ○ 4 min to St Peters ○ 7 min to Albany MED ○ 5 Min to Lark Street ○ 7 Min to Downtown ○ 7 Min to SUNY Albany ○ 8 Min to Palace Theater","We felt glad to find a nice base for our stay in Albany. We enjoyed walking out the front door and exploring the neighborhood. I liked that neighbors were sitting out, walking around, or gathering on their porches. The bed was very comfortable and we slept well. We also made good use of the nice shower. In the morning we buzzed over to the food coop and brought back fixing to make a breakfast feast. I will definitely reach out to stay here again next time I am in town.",0.5,0.8,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5
2729,"Relax in our cozy home on a quiet one-way street. Plenty of free street parking available. With a large dining and living room, fully stocked kitchen, and furnished private room, our home is the perfect affordable stay for working professionals, students, and people in-between housing.   Newly furnished and renovated in 2017. Minutes from major universities and hospitals. Entire home is 3 bed 1 bath (you have a private bedroom with door lock). CDTA Bus stop 1 block away.","Close to bus stops, colleges and many dining options. No car needed if staying in the Albany area! Responsive hosts and provides guests with amenities and household supplies!",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5
13608,"Cozy 1BR in Center Square—steps from Lark St, Dove & Deer, the Capitol, and MVP Arena. This fully furnished unit features a modern kitchen, comfy living space, private laundry access (in basement), and full bath. Ideal for traveling nurses, legislators, or solo professionals. Walkable, convenient, and close to Albany Med, St Peter's Hospital, Irongate, and great dining. Traditional key entry. Clean, convenient, and perfectly located. Back unit, entrance in back of building.","The location was convenient and the space was generally comfortable, but there were several issues worth noting. The upstairs window didn’t lock and had a fire escape walkway right outside, which felt unsafe. The back parking lot and building entrance weren’t shown in the photos, but host was very quick to help upon arrival. Inside, the shower handle was very loose (we managed to tighten it ourselves but had to buy a tool to do so), the only mirror was hidden in a closet (we bought one for ourselves before realizing days in), and the upstairs AC had a large crack underneath letting in cold air. I also noticed mouse poison traps left in various areas around the apartment on the floor, which was extremely concerning for a pet-friendly listing. The photos made the place look a bit more modern than it actually is, but the space is still cozy. With some attention to maintenance, safety, and cleanliness, this could easily tack on a star.",0.5,0.5,0.8,0.6,0.5,0.8,0.8,0.6,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5
12858,"Perfect place to relax with your family or stopover on a work trip. A quiet, suburban neighborhood that is close enough to everything. 5 min drive to UAlbany and St Peter's Hospital. 15 min drive to downtown Albany. 18 min drive to Albany Int'l Airport. 5-10 min drive to plenty of restaurants and pubs.",Nori's place was excellent. The view from the back porch was phenomenal.  Highly recommend.,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
11848,"The Whalen King Suite is our largest suite. It features a large sitting area, work space, walk in closet, and oversized bathroom with soaking tub and shower. Each room is equipped with a SmartTV and Apple TV.  This room is not pet friendly.  Complimentary Services: Continental Breakfast Onsite Parking Electric Parking Wi-Fi & Apple TV Keyless Entry Ensuite Guest Rooms ​ Paid Services: Cocktails Meeting Space Rentals Pets (If applicable) Early Checkin (1PM) Late Checkout (12PM)","This hotel lied to me on the hotel room I booked. This was my wedding night hotel room. I was shown photos of the king size room with a soaking tub, but when I arrived, was told I was in a queen room, a completely different room. There was a bartender who just happened to be there and was able to get me a king room but it wasn’t what I paid for or what was advertised. Will never go here again. My wedding night was a bit disappointing.",0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5
13705,"This location in Albany’s cultural and business hub is ideal for travelling nurses,  professionals on assignment, and visitors alike.  Walk to Empire State Plaza, The Egg, and top dining.  Minutes from MVP Arena, NYS Library & Archives, Albany Med, Albany Universities/Colleges, and government offices.  Features Queen bed, pull-out couch, full kitchen, Wi-Fi, and in-unit laundry.  Quick access to I-787, I-90, and Amtrak. More space, comfort, and convenience than a hotel—book now!",Vander was a very responsive host and  was really helpful as we were checking in later. We had a lovely overnight stay on our way to Canada.  Great recommendations too !,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5
4309,"Quiet suburban neighborhood minutes from downtown Albany. Guests have access to the kitchen, dinette and deck. Garage space is also available.  Private guest quarters include a large bedroom with a queen-size bed, desk and private bath. Guests also enjoy their own spacious living area with a large TV, massage chair, convertible couch, microwave, water cooler and exercise equipment.","Rachel was a great host! She welcomed us as soon as we reached, served us delicious tea and desserts, gave us great local recommendations and was gracious with her time. I would highly recommend.",0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5
13676,- No pets - No smoking or vaping - No parties or events - Directly across from Albany Academy - 1 mile from Albany Medical Center - 5.3 miles from UAlbany - Under 2 miles from Washington Park & Empire State Plaza - Just over 2 miles from The Egg & MVP Arena - Take a day trip to Lake George or Saratoga Springs! - King sized bed - Two spacious living rooms - Fully equipped kitchen - High-speed WiFi - Private parking,"It was a great place to stay in Albany, NY to get to a Wedding in Schenectady. Big rooms and 3 bathrooms. Perfect size for 8 people.",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
13476,"This cozy first-floor apartment is perfect for a comfortable stay in a prime location. It's within walking distance to local hospitals, colleges, and just steps away from Madison Ave and Lark St, known for their vibrant restaurants, bars, and shops. Ideal for those visiting for work, school, or leisure, the apartment offers a charming and convenient base to explore the best of the area. Whether you're here for a short trip or longer stay, you'll feel right at home!",Had a severe allergic reaction within 10 mins of checking in due to the apt being highly fragranced and could not ventilate because the windows do not open in this apt  (not mentioned in description).Left immediately and notified host of the situation. Explained I was there for 2 weeks for a medical treatment and could not stay there due to unexpected health risk. Host refused to offer a full refund or even 50% refund. Host had no qualms taking 2 weeks of my stay for which I didn’t even stay 10mins for.,0.5,0.0,0.8,0.0,0.5,0.5,0.8,0.0,0.5,0.0,0.8,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0
9952,"4800ft of living space and an epic backyard make this historic home a true gem. The blueprints for the Jesse Buel House reside in the Library of Congress…for real. The pool is enormous and OPEN TIL early NOV! Hot tub open all year. There is enough furniture for everyone to get cozy. Two kitchens, a billiard room, OLED TVs, luxurious mattresses and eclectic décor make this home truly one of a kind. 35 minutes to Saratoga Race Track with loads of other fantastic attractions within an hour drive.","Thomas’ house is stunning. We had a big group of people during our stay and there were plenty of beds with clean sheets and extra blankets. The outdoor space was beautiful with the pool, hot tub, grill, and plenty of seating for all of our group. Thomas was very easy to communicate with and answered all of our questions within minutes.",0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
12189,"Discover Arbor Hill - “The House That Pat Built” is a beautifully renovated building, in the heart of the Arbor Hill community of Albany, NY. We have taken ample time to carefully craft this space with tasteful décor, to maximize its potential and ensure your enjoyment. The space has been completely renovated with all new flooring, furniture, and décor. The space is moderately large, private, comfortable and full of charm. This apartment is on the first floor of a two family house.","Check in process was extremely smooth. Tyrell ensured i had all the details for the airbnb. The apartment was extremely clean and very modern. Wifi was very strong and easily available to find to get connected. Very close by the high way and around surrounding shopping centers. As an additional amenities, i found bottles of waters located in the fridge which came in handy on a hot day. Definitely will book again with Tyrell. All my needs were met for comfort and felt like a home away from home. Thank you again Tyrell for the exceptional customer service.",0.5,0.8,0.5,0.6,0.5,0.8,0.8,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.8,0.5,0.7,0.5,0.5
13757,Enjoy your stay in a safe 5 star neighborhood close to everything in Albany. Beautiful first floor apartment. Free parking on site in parking lot in rear of home. Also free parking on street if you prefer. This beautiful home is in a great neighborhood and its centralized location makes it easy for you to get around. Get a great breakfast/lunch at Cafe Madison just a few blocks away.  A few minutes walk to St. Peter's Hospital and local shops. Book now for your luxury stay.,"Enjoyed staying here. Clean, and felt like a home. Chris is thoughtful and a great host. Would stay again. Area is also very safe.",0.5,0.8,0.5,0.6,0.8,0.8,0.8,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5
12224,"Located in the heart of Albany, only 7 minutes from SUNY Albany and 4 minutes from St. Peter's Hospital, Casa Bancroft is a charming Mid-Century modern home that has everything you need for a comfortable stay. The first level of the home is exclusively yours with an inviting living area, sun-filled dining, a fully equipped kitchen, two refreshed bathrooms and three spacious bedrooms. Stay just 10 minutes from Downtown, Washington Park, MVP arena and of course “The Egg”!","What a lovely home and neighborhood! It was extremely inviting, cozy, and clean. The host was readily available, communicative, and friendly. If this home is available around the same time next year, we’ll plan on staying here again. Highly recommend!",0.5,0.8,0.8,0.8,0.5,0.8,0.8,0.6,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.8,0.8,0.8,0.5,0.5
9966,"BEAUTIFULLY renovated and stylish apartment with CHARACTER in a brownstone building. This spacious unit features high 10 ft ceilings , a 4K Smart TV with Netflix, stocked kitchen & bathroom, high speed internet ready for you to use! Tenant permit street parking available.","Linda’s place was amazing! Very clean, roomy, and cute. Everything was in walking distance so we were able to leave our car behind and not worry about parking. Would definitely stay again!",0.5,0.8,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5
13806,"This elegant apartment on the ground floor of an historic 3-story brick row house in the heart of downtown Albany NY, opens to a beautifully appointed living/dining area, has a full kitchen, 2 spacious bedrooms, and a full bath. The fully-equipped kitchen opens to a comfortable living/dining area. This cozy, modern space offers fast wifi, streaming services, plush bedding, full bath, in-unit washer and dryer, and is just steps from Café Capriccio. Please click on photos for more information.",Such kind and lovely folks! An absolute gem of a space. Would recommend to anyone looking for a home away from home in Albany!,0.5,0.5,0.8,0.5,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.8,0.5,0.5
12603,"Enjoy a stylish experience at this centrally-located place. The spacious unit is newly renovated with a 4K Smart TV, in unit washer/dryer, updated kitchen and bathroom, high speed internet.   You will also have access to the building gym.",We enjoyed our stay. The place was extremely spacious for my one year old. We also felt safe which is extremely important.,0.5,0.5,0.8,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
13509,"Welcome to this charming room in Albany completely remodeled to the studs in '21! Centrally located in the peaceful Pine Hill neighborhood. It's walking distance to restaurants, bars, grocery store & historic Washington Park. 2 mi to SUNY and 1 mi to Albany Medical. Great for couples, traveling nurse, business professionals. Street parking available in front of the house. Your room is smart TV equipped with live cable for watching all your guilty pleasures, so feel free to bring your own login !",Will definitely add to my list of frequent places I like to stay. Elhadj was extremely helpful and responsive. Very nice host and also very hospitable.,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
10940,"Lovely private room for traveling nurses and professionals. This is a private room with shared bathroom and full kitchen, you are more than welcome to use any kitchen appliances. I'm a software engineer works from home and wanting to rent my 2 extra rooms to our lovely guests. This is a very friendly house and you will definitely enjoy your time while staying with us. Can't wait to meet ya!","I stayed here for a month as a visiting medical student rotating at Albany Medical Center. Musab was an awesome host who was always responsive, helpful, and friendly. He will go out of his way to make the stay comfortable. I had a great time and the location is great (10 minute walk to AMC). Highly recommend this location for any short or long stay. Will definitely be back here if I return to Albany one day.",0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
13512,"Welcome to this charming room in Albany completely remodeled to the studs in '21! Centrally located in the peaceful Pine Hill neighborhood. It's walking distance to restaurants, bars, grocery store & historic Washington Park. 2 mi to SUNY and 1 mi to Albany Medical. Great for couples, traveling nurse, business professionals. Street parking available in front of the house. Your room is smart TV equipped with live cable for watching all your guilty pleasures, so feel free to bring your own login !","Appreciated very much the easy checking. Was concerned initially about sharing a bathroom, but other guests were respectful and on a different schedule apparently. It was not a problem at all.",0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
10277,"Spectacular Modern two bedroom apartment in Downtown Albany's Historic Mansion District across the Governors mansion. Perfect for traveling professionals and/or families. 3 minute walk to The NYS Museum, Empire State Plaza, many local restaurants, The Capital , the MVP Arena, The legislative Office building, The Cathedral & Lark Street. A 3 minute drive to Albany Medical Center, Albany Law School & The VA Hospital.Exceptionally quiet street. If traveling with family, lots of nearby Playgrounds.","Right off the bat Johnny was very accommodating. My dad was in the hospital for heart surgery and we arrived during a snow storm. He was right there to help me on arrival to get in when I was struggling and was shoveling and salting. He even offered to carry some items for me. He was so helpful with parking and anything we asked him for or about. This was a stressful week for us and his beautiful apartment was so relaxing, very clean, quiet and cozy. The home is in a quiet neighborhood as well. The back patio and garden space was an added bonus even with the snow. My dads big truck was a bit tricky to park but totally doable. We even got door dash one night. The coffee pot was very fast brewing as well. Would definitely recommend this space to many. Amenities are there but not a lot of extras which I like. Less clutter. Everything we needed was there and what wasn’t he brought it to us and delivered quickly. Thank you again Johnny",0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.5
2369,"Cute single family home in a convenient location with the lots of restaurants, bars and shops right around the corner.    It features  a driveway with covered parking, a nice outdoor area with seating, lounging and a weber 3 burner propane grill.   The home has central air and a 5 person Clearlight Premier IS-5 infrared cedar sauna by Jacuzzi.   My place is close to University of Albany, tennis, shopping malls and plazas, bars, restaurants, the airport, the city center, parks, art and culture.","Perfect little house on the corner. We used it as a getaway from NYC for the summer. Fast internet, great grill and quiet bedrooms. Better for a couple or 3 people max. It's cozy and comfortable with very competent and responsive host. Very good location; pretty much across the street from U. Albany Uptown. Nice deli and drugstore walkable.",0.5,0.7,0.8,0.8,0.5,0.8,0.8,0.8,0.5,0.5,0.8,0.6,0.8,0.8,0.8,0.8,0.7,0.7,0.6,0.6
12720,"This property offers a peaceful and centrally-located atmosphere. McDonald's, Walgreens, great pizza spot and Albany Medical Center are just a 4-minute drive away. There’s also a laundromat just 1 minute away, along with a variety of restaurants and bars nearby. Street parking is free, except on Tuesdays or Wednesdays between 12-3pm, depending on which side of the street you park on.  Exterior camera would be present beginning 02/1/2025 .","Gloria's place was nice and comfortable and described as in the description. She communicated effectively and immediately as well. Overall, good experience!",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
10767,"This private apartment is meant to be a home away from home for our guests!  We've done our best to create a calming, yet whimsical space to encourage relaxation on your vacation, business trip or whatever brought you to our city. The flat is located in the heart of the historic Center Square neighborhood in Albany and is short walk from many great restaurants and bars on Lark St., and beautiful Washington Park.  We hope you enjoy the space as much as we've enjoyed preparing it for you!","I enjoyed my stay at Mela and Matthews apartment. I was there for two weeks and it definitely felt like home. It's tastefully decorated, along with thoughtful touch's like bottled water in the fridge upon my arrival. Both Mela and Matthew were also very responsive to my questions as I initially settled in.  There was plenty of shampoo/conditioner/body wash in the shower and hand soap in the bathroom. Plus plenty of back up supplies for toilet paper and paper towels etc.  The location is great...just a five minute walk to Washington Park, and numerous restaurants near by. I recommend going to Cardona's Market on Delaware Ave (5 min drive/25 min walk) for some seriously legit Italian Subs and the best cannoli I've ever had anywhere. There is also a grocery store Market32 only one block away that has pretty much everything you'd need.  My only reason for not giving this place a 5 Star Rating is the street parking was a little challenging and the neighborhood is bit sketchy.",0.5,0.8,0.8,0.8,0.5,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.8,0.5,0.5,0.5,0.5
10764,"This private apartment is meant to be a home away from home for our guests!  We've done our best to create a calming, yet whimsical space to encourage relaxation on your vacation, business trip or whatever brought you to our city. The flat is located in the heart of the historic Center Square neighborhood in Albany and is short walk from many great restaurants and bars on Lark St., and beautiful Washington Park.  We hope you enjoy the space as much as we've enjoyed preparing it for you!",What a great find! I got lucky booking this place only two weeks before our trip. Pictures and description are accurate. The place was so clean! It felt very peaceful and was near a lot of resturants and convenience stores. Would 100% book this AirBNB again! Only issue we had was understanding the street signs for parking but otherwise no complaints!,0.5,0.8,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5
10916,"Our recently remodeled one-bedroom apartment boasts a park view, easy parking and is close to downtown Albany. We have an easy walk to groceries, Government Buildings, Albany Law School, College of Pharmacy, VA and Albany Medical Center Hospitals, and Lark Street restaurants and nightlife. The living area features a queen size futon and views of the sunset most evenings, and the bedroom features a luxurious queen-sized memory foam bed and access to our quiet garden where the sun rises.",The apartment and location were perfect for my business stay. James is a great host. He is well organized and has thought out the details of a stay from check in to check out extremely well. The whole procedure was effortless and James' responsive communication just made the stay that much more enjoyable. I highly recommend his place for a stay in Albany whether it be for business or pleasure.,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
10943,"Lovely private room for traveling nurses and professionals. This is a private room with shared bathroom and full kitchen, you are more than welcome to use any kitchen appliances. I'm a software engineer works from home and wanting to rent my 2 extra rooms to our lovely guests. This is a very friendly house and you will definitely enjoy your time while staying with us. Can't wait to meet ya!",I appreciate  my stay at this location. Not only is it right downtown in Albany but you literally have many things in walking distance. A bus line is literally right outside and I appreciate the two door security for the entrance. The place was very cozy and the bed was comfortable. I will be back here again.,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.5
